ciudad,fecha,hora,lat,lon,temp_celsius,temp_kelvin,descripcion
madrid,2025-08-04,17:30:00,40.5,-3.75,36.51,309.66,Temperatura día 2025-08-04 a la hora 17:30:00 de la latitud 40.500 y longitud -3.750 : 36.51°C
madrid,2025-08-04,18:30:00,40.5,-3.75,33.79,306.94,Temperatura día 2025-08-04 a la hora 18:30:00 de la latitud 40.500 y longitud -3.750 : 33.79°C
madrid,2025-08-04,19:30:00,40.5,-3.75,30.32,303.47,Temperatura día 2025-08-04 a la hora 19:30:00 de la latitud 40.500 y longitud -3.750 : 30.32°C
madrid,2025-08-04,20:30:00,40.5,-3.75,29.07,302.22,Temperatura día 2025-08-04 a la hora 20:30:00 de la latitud 40.500 y longitud -3.750 : 29.07°C
madrid,2025-08-04,21:30:00,40.5,-3.75,28.24,301.39,Temperatura día 2025-08-04 a la hora 21:30:00 de la latitud 40.500 y longitud -3.750 : 28.24°C
madrid,2025-08-04,22:30:00,40.5,-3.75,27.48,300.63,Temperatura día 2025-08-04 a la hora 22:30:00 de la latitud 40.500 y longitud -3.750 : 27.48°C
madrid,2025-08-04,23:30:00,40.5,-3.75,26.63,299.78,Temperatura día 2025-08-04 a la hora 23:30:00 de la latitud 40.500 y longitud -3.750 : 26.63°C
madrid,2025-08-05,00:30:00,40.5,-3.75,25.33,298.48,Temperatura día 2025-08-05 a la hora 00:30:00 de la latitud 40.500 y longitud -3.750 : 25.33°C
madrid,2025-08-05,01:30:00,40.5,-3.75,24.07,297.22,Temperatura día 2025-08-05 a la hora 01:30:00 de la latitud 40.500 y longitud -3.750 : 24.07°C
madrid,2025-08-05,02:30:00,40.5,-3.75,22.97,296.12,Temperatura día 2025-08-05 a la hora 02:30:00 de la latitud 40.500 y longitud -3.750 : 22.97°C
madrid,2025-08-05,03:30:00,40.5,-3.75,21.96,295.11,Temperatura día 2025-08-05 a la hora 03:30:00 de la latitud 40.500 y longitud -3.750 : 21.96°C
madrid,2025-08-05,04:30:00,40.5,-3.75,21.06,294.21,Temperatura día 2025-08-05 a la hora 04:30:00 de la latitud 40.500 y longitud -3.750 : 21.06°C
madrid,2025-08-05,05:30:00,40.5,-3.75,20.97,294.12,Temperatura día 2025-08-05 a la hora 05:30:00 de la latitud 40.500 y longitud -3.750 : 20.97°C
madrid,2025-08-05,06:30:00,40.5,-3.75,23.25,296.4,Temperatura día 2025-08-05 a la hora 06:30:00 de la latitud 40.500 y longitud -3.750 : 23.25°C
madrid,2025-08-05,07:30:00,40.5,-3.75,26.16,299.31,Temperatura día 2025-08-05 a la hora 07:30:00 de la latitud 40.500 y longitud -3.750 : 26.16°C
madrid,2025-08-05,08:30:00,40.5,-3.75,29.76,302.91,Temperatura día 2025-08-05 a la hora 08:30:00 de la latitud 40.500 y longitud -3.750 : 29.76°C
madrid,2025-08-05,09:30:00,40.5,-3.75,33.61,306.76,Temperatura día 2025-08-05 a la hora 09:30:00 de la latitud 40.500 y longitud -3.750 : 33.61°C
madrid,2025-08-05,10:30:00,40.5,-3.75,36.48,309.63,Temperatura día 2025-08-05 a la hora 10:30:00 de la latitud 40.500 y longitud -3.750 : 36.48°C
madrid,2025-08-05,11:30:00,40.5,-3.75,37.84,310.99,Temperatura día 2025-08-05 a la hora 11:30:00 de la latitud 40.500 y longitud -3.750 : 37.84°C
madrid,2025-08-05,12:30:00,40.5,-3.75,38.69,311.84,Temperatura día 2025-08-05 a la hora 12:30:00 de la latitud 40.500 y longitud -3.750 : 38.69°C
madrid,2025-08-05,13:30:00,40.5,-3.75,39.16,312.31,Temperatura día 2025-08-05 a la hora 13:30:00 de la latitud 40.500 y longitud -3.750 : 39.16°C
madrid,2025-08-05,14:30:00,40.5,-3.75,39.24,312.39,Temperatura día 2025-08-05 a la hora 14:30:00 de la latitud 40.500 y longitud -3.750 : 39.24°C
madrid,2025-08-05,15:30:00,40.5,-3.75,38.94,312.09,Temperatura día 2025-08-05 a la hora 15:30:00 de la latitud 40.500 y longitud -3.750 : 38.94°C
madrid,2025-08-05,16:30:00,40.5,-3.75,38.26,311.41,Temperatura día 2025-08-05 a la hora 16:30:00 de la latitud 40.500 y longitud -3.750 : 38.26°C
madrid,2025-08-05,17:30:00,40.5,-3.75,37.17,310.32,Temperatura día 2025-08-05 a la hora 17:30:00 de la latitud 40.500 y longitud -3.750 : 37.17°C
madrid,2025-08-05,18:30:00,40.5,-3.75,34.54,307.69,Temperatura día 2025-08-05 a la hora 18:30:00 de la latitud 40.500 y longitud -3.750 : 34.54°C
madrid,2025-08-05,19:30:00,40.5,-3.75,31.6,304.75,Temperatura día 2025-08-05 a la hora 19:30:00 de la latitud 40.500 y longitud -3.750 : 31.60°C
madrid,2025-08-05,20:30:00,40.5,-3.75,30.77,303.92,Temperatura día 2025-08-05 a la hora 20:30:00 de la latitud 40.500 y longitud -3.750 : 30.77°C
madrid,2025-08-05,21:30:00,40.5,-3.75,29.99,303.14,Temperatura día 2025-08-05 a la hora 21:30:00 de la latitud 40.500 y longitud -3.750 : 29.99°C
madrid,2025-08-05,22:30:00,40.5,-3.75,27.54,300.69,Temperatura día 2025-08-05 a la hora 22:30:00 de la latitud 40.500 y longitud -3.750 : 27.54°C
madrid,2025-08-05,23:30:00,40.5,-3.75,25.98,299.13,Temperatura día 2025-08-05 a la hora 23:30:00 de la latitud 40.500 y longitud -3.750 : 25.98°C
barcelona,2025-07-29,00:30:00,41.5,1.875,20.74,293.89,Temperatura día 2025-07-29 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 20.74°C
barcelona,2025-07-29,01:30:00,41.5,1.875,20.0,293.15,Temperatura día 2025-07-29 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 20.00°C
barcelona,2025-07-29,02:30:00,41.5,1.875,19.43,292.58,Temperatura día 2025-07-29 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 19.43°C
barcelona,2025-07-29,03:30:00,41.5,1.875,18.97,292.12,Temperatura día 2025-07-29 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 18.97°C
barcelona,2025-07-29,04:30:00,41.5,1.875,18.34,291.49,Temperatura día 2025-07-29 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 18.34°C
barcelona,2025-07-29,05:30:00,41.5,1.875,19.02,292.17,Temperatura día 2025-07-29 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 19.02°C
barcelona,2025-07-29,06:30:00,41.5,1.875,20.9,294.05,Temperatura día 2025-07-29 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 20.90°C
barcelona,2025-07-29,07:30:00,41.5,1.875,23.05,296.2,Temperatura día 2025-07-29 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 23.05°C
barcelona,2025-07-29,08:30:00,41.5,1.875,24.87,298.02,Temperatura día 2025-07-29 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 24.87°C
barcelona,2025-07-29,09:30:00,41.5,1.875,25.78,298.93,Temperatura día 2025-07-29 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 25.78°C
barcelona,2025-07-29,10:30:00,41.5,1.875,26.5,299.65,Temperatura día 2025-07-29 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 26.50°C
barcelona,2025-07-29,11:30:00,41.5,1.875,27.07,300.22,Temperatura día 2025-07-29 a la hora 11:30:00 de la latitud 41.500 y longitud 1.875 : 27.07°C
barcelona,2025-07-29,12:30:00,41.5,1.875,27.68,300.83,Temperatura día 2025-07-29 a la hora 12:30:00 de la latitud 41.500 y longitud 1.875 : 27.68°C
barcelona,2025-07-29,13:30:00,41.5,1.875,28.09,301.24,Temperatura día 2025-07-29 a la hora 13:30:00 de la latitud 41.500 y longitud 1.875 : 28.09°C
barcelona,2025-07-29,14:30:00,41.5,1.875,28.19,301.34,Temperatura día 2025-07-29 a la hora 14:30:00 de la latitud 41.500 y longitud 1.875 : 28.19°C
barcelona,2025-07-29,15:30:00,41.5,1.875,28.11,301.26,Temperatura día 2025-07-29 a la hora 15:30:00 de la latitud 41.500 y longitud 1.875 : 28.11°C
barcelona,2025-07-29,16:30:00,41.5,1.875,27.49,300.64,Temperatura día 2025-07-29 a la hora 16:30:00 de la latitud 41.500 y longitud 1.875 : 27.49°C
barcelona,2025-07-29,17:30:00,41.5,1.875,26.19,299.34,Temperatura día 2025-07-29 a la hora 17:30:00 de la latitud 41.500 y longitud 1.875 : 26.19°C
barcelona,2025-07-29,18:30:00,41.5,1.875,24.3,297.45,Temperatura día 2025-07-29 a la hora 18:30:00 de la latitud 41.500 y longitud 1.875 : 24.30°C
barcelona,2025-07-29,19:30:00,41.5,1.875,22.51,295.66,Temperatura día 2025-07-29 a la hora 19:30:00 de la latitud 41.500 y longitud 1.875 : 22.51°C
barcelona,2025-07-29,20:30:00,41.5,1.875,21.83,294.98,Temperatura día 2025-07-29 a la hora 20:30:00 de la latitud 41.500 y longitud 1.875 : 21.83°C
barcelona,2025-07-29,21:30:00,41.5,1.875,21.34,294.49,Temperatura día 2025-07-29 a la hora 21:30:00 de la latitud 41.500 y longitud 1.875 : 21.34°C
barcelona,2025-07-29,22:30:00,41.5,1.875,21.14,294.29,Temperatura día 2025-07-29 a la hora 22:30:00 de la latitud 41.500 y longitud 1.875 : 21.14°C
barcelona,2025-07-29,23:30:00,41.5,1.875,21.07,294.22,Temperatura día 2025-07-29 a la hora 23:30:00 de la latitud 41.500 y longitud 1.875 : 21.07°C
barcelona,2025-07-30,00:30:00,41.5,1.875,20.98,294.13,Temperatura día 2025-07-30 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 20.98°C
barcelona,2025-07-30,01:30:00,41.5,1.875,20.84,293.99,Temperatura día 2025-07-30 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 20.84°C
barcelona,2025-07-30,02:30:00,41.5,1.875,20.66,293.81,Temperatura día 2025-07-30 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 20.66°C
barcelona,2025-07-30,03:30:00,41.5,1.875,20.46,293.61,Temperatura día 2025-07-30 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 20.46°C
barcelona,2025-07-30,04:30:00,41.5,1.875,20.26,293.41,Temperatura día 2025-07-30 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 20.26°C
barcelona,2025-07-30,05:30:00,41.5,1.875,20.89,294.04,Temperatura día 2025-07-30 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 20.89°C
barcelona,2025-07-30,06:30:00,41.5,1.875,22.42,295.57,Temperatura día 2025-07-30 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 22.42°C
barcelona,2025-07-30,07:30:00,41.5,1.875,23.82,296.97,Temperatura día 2025-07-30 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 23.82°C
barcelona,2025-07-30,08:30:00,41.5,1.875,24.79,297.94,Temperatura día 2025-07-30 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 24.79°C
barcelona,2025-07-30,09:30:00,41.5,1.875,25.77,298.92,Temperatura día 2025-07-30 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 25.77°C
barcelona,2025-07-30,10:30:00,41.5,1.875,26.49,299.64,Temperatura día 2025-07-30 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 26.49°C
barcelona,2025-07-30,11:30:00,41.5,1.875,27.14,300.29,Temperatura día 2025-07-30 a la hora 11:30:00 de la latitud 41.500 y longitud 1.875 : 27.14°C
barcelona,2025-07-30,12:30:00,41.5,1.875,27.64,300.79,Temperatura día 2025-07-30 a la hora 12:30:00 de la latitud 41.500 y longitud 1.875 : 27.64°C
barcelona,2025-07-30,13:30:00,41.5,1.875,27.83,300.98,Temperatura día 2025-07-30 a la hora 13:30:00 de la latitud 41.500 y longitud 1.875 : 27.83°C
barcelona,2025-07-30,14:30:00,41.5,1.875,27.78,300.93,Temperatura día 2025-07-30 a la hora 14:30:00 de la latitud 41.500 y longitud 1.875 : 27.78°C
barcelona,2025-07-30,15:30:00,41.5,1.875,27.4,300.55,Temperatura día 2025-07-30 a la hora 15:30:00 de la latitud 41.500 y longitud 1.875 : 27.40°C
barcelona,2025-07-30,16:30:00,41.5,1.875,26.5,299.65,Temperatura día 2025-07-30 a la hora 16:30:00 de la latitud 41.500 y longitud 1.875 : 26.50°C
barcelona,2025-07-30,17:30:00,41.5,1.875,25.08,298.23,Temperatura día 2025-07-30 a la hora 17:30:00 de la latitud 41.500 y longitud 1.875 : 25.08°C
barcelona,2025-07-30,18:30:00,41.5,1.875,23.32,296.47,Temperatura día 2025-07-30 a la hora 18:30:00 de la latitud 41.500 y longitud 1.875 : 23.32°C
barcelona,2025-07-30,19:30:00,41.5,1.875,21.98,295.13,Temperatura día 2025-07-30 a la hora 19:30:00 de la latitud 41.500 y longitud 1.875 : 21.98°C
barcelona,2025-07-30,20:30:00,41.5,1.875,21.45,294.6,Temperatura día 2025-07-30 a la hora 20:30:00 de la latitud 41.500 y longitud 1.875 : 21.45°C
barcelona,2025-07-30,21:30:00,41.5,1.875,21.06,294.21,Temperatura día 2025-07-30 a la hora 21:30:00 de la latitud 41.500 y longitud 1.875 : 21.06°C
barcelona,2025-07-30,22:30:00,41.5,1.875,20.95,294.1,Temperatura día 2025-07-30 a la hora 22:30:00 de la latitud 41.500 y longitud 1.875 : 20.95°C
barcelona,2025-07-30,23:30:00,41.5,1.875,21.03,294.18,Temperatura día 2025-07-30 a la hora 23:30:00 de la latitud 41.500 y longitud 1.875 : 21.03°C
barcelona,2025-07-31,00:30:00,41.5,1.875,21.04,294.19,Temperatura día 2025-07-31 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 21.04°C
barcelona,2025-07-31,01:30:00,41.5,1.875,20.91,294.06,Temperatura día 2025-07-31 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 20.91°C
barcelona,2025-07-31,02:30:00,41.5,1.875,20.7,293.85,Temperatura día 2025-07-31 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 20.70°C
barcelona,2025-07-31,03:30:00,41.5,1.875,20.22,293.37,Temperatura día 2025-07-31 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 20.22°C
barcelona,2025-07-31,04:30:00,41.5,1.875,19.74,292.89,Temperatura día 2025-07-31 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 19.74°C
barcelona,2025-07-31,05:30:00,41.5,1.875,20.72,293.87,Temperatura día 2025-07-31 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 20.72°C
barcelona,2025-07-31,06:30:00,41.5,1.875,22.83,295.98,Temperatura día 2025-07-31 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 22.83°C
barcelona,2025-07-31,07:30:00,41.5,1.875,24.75,297.9,Temperatura día 2025-07-31 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 24.75°C
barcelona,2025-07-31,08:30:00,41.5,1.875,26.21,299.36,Temperatura día 2025-07-31 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 26.21°C
barcelona,2025-07-31,09:30:00,41.5,1.875,27.45,300.6,Temperatura día 2025-07-31 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 27.45°C
barcelona,2025-07-31,10:30:00,41.5,1.875,28.48,301.63,Temperatura día 2025-07-31 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 28.48°C
barcelona,2025-07-31,11:30:00,41.5,1.875,29.33,302.48,Temperatura día 2025-07-31 a la hora 11:30:00 de la latitud 41.500 y longitud 1.875 : 29.33°C
barcelona,2025-07-31,12:30:00,41.5,1.875,30.0,303.15,Temperatura día 2025-07-31 a la hora 12:30:00 de la latitud 41.500 y longitud 1.875 : 30.00°C
barcelona,2025-07-31,13:30:00,41.5,1.875,30.39,303.54,Temperatura día 2025-07-31 a la hora 13:30:00 de la latitud 41.500 y longitud 1.875 : 30.39°C
barcelona,2025-07-31,14:30:00,41.5,1.875,30.43,303.58,Temperatura día 2025-07-31 a la hora 14:30:00 de la latitud 41.500 y longitud 1.875 : 30.43°C
barcelona,2025-07-31,15:30:00,41.5,1.875,30.07,303.22,Temperatura día 2025-07-31 a la hora 15:30:00 de la latitud 41.500 y longitud 1.875 : 30.07°C
barcelona,2025-07-31,16:30:00,41.5,1.875,29.2,302.35,Temperatura día 2025-07-31 a la hora 16:30:00 de la latitud 41.500 y longitud 1.875 : 29.20°C
barcelona,2025-07-31,17:30:00,41.5,1.875,27.71,300.86,Temperatura día 2025-07-31 a la hora 17:30:00 de la latitud 41.500 y longitud 1.875 : 27.71°C
barcelona,2025-07-31,18:30:00,41.5,1.875,25.37,298.52,Temperatura día 2025-07-31 a la hora 18:30:00 de la latitud 41.500 y longitud 1.875 : 25.37°C
barcelona,2025-07-31,19:30:00,41.5,1.875,23.08,296.23,Temperatura día 2025-07-31 a la hora 19:30:00 de la latitud 41.500 y longitud 1.875 : 23.08°C
barcelona,2025-07-31,20:30:00,41.5,1.875,21.99,295.14,Temperatura día 2025-07-31 a la hora 20:30:00 de la latitud 41.500 y longitud 1.875 : 21.99°C
barcelona,2025-07-31,21:30:00,41.5,1.875,21.31,294.46,Temperatura día 2025-07-31 a la hora 21:30:00 de la latitud 41.500 y longitud 1.875 : 21.31°C
barcelona,2025-07-31,22:30:00,41.5,1.875,21.12,294.27,Temperatura día 2025-07-31 a la hora 22:30:00 de la latitud 41.500 y longitud 1.875 : 21.12°C
barcelona,2025-07-31,23:30:00,41.5,1.875,21.13,294.28,Temperatura día 2025-07-31 a la hora 23:30:00 de la latitud 41.500 y longitud 1.875 : 21.13°C
barcelona,2025-08-01,00:30:00,41.5,1.875,21.23,294.38,Temperatura día 2025-08-01 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 21.23°C
barcelona,2025-08-01,01:30:00,41.5,1.875,21.32,294.47,Temperatura día 2025-08-01 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 21.32°C
barcelona,2025-08-01,02:30:00,41.5,1.875,21.24,294.39,Temperatura día 2025-08-01 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 21.24°C
barcelona,2025-08-01,03:30:00,41.5,1.875,21.06,294.21,Temperatura día 2025-08-01 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 21.06°C
barcelona,2025-08-01,04:30:00,41.5,1.875,20.88,294.03,Temperatura día 2025-08-01 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 20.88°C
barcelona,2025-08-01,05:30:00,41.5,1.875,21.36,294.51,Temperatura día 2025-08-01 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 21.36°C
barcelona,2025-08-01,06:30:00,41.5,1.875,23.23,296.38,Temperatura día 2025-08-01 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 23.23°C
barcelona,2025-08-01,07:30:00,41.5,1.875,24.88,298.03,Temperatura día 2025-08-01 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 24.88°C
barcelona,2025-08-01,08:30:00,41.5,1.875,26.27,299.42,Temperatura día 2025-08-01 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 26.27°C
barcelona,2025-08-01,09:30:00,41.5,1.875,27.48,300.63,Temperatura día 2025-08-01 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 27.48°C
barcelona,2025-08-01,10:30:00,41.5,1.875,28.49,301.64,Temperatura día 2025-08-01 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 28.49°C
barcelona,2025-08-01,11:30:00,41.5,1.875,29.21,302.36,Temperatura día 2025-08-01 a la hora 11:30:00 de la latitud 41.500 y longitud 1.875 : 29.21°C
barcelona,2025-08-01,12:30:00,41.5,1.875,29.86,303.01,Temperatura día 2025-08-01 a la hora 12:30:00 de la latitud 41.500 y longitud 1.875 : 29.86°C
barcelona,2025-08-01,13:30:00,41.5,1.875,30.26,303.41,Temperatura día 2025-08-01 a la hora 13:30:00 de la latitud 41.500 y longitud 1.875 : 30.26°C
barcelona,2025-08-01,14:30:00,41.5,1.875,30.36,303.51,Temperatura día 2025-08-01 a la hora 14:30:00 de la latitud 41.500 y longitud 1.875 : 30.36°C
barcelona,2025-08-01,15:30:00,41.5,1.875,30.01,303.16,Temperatura día 2025-08-01 a la hora 15:30:00 de la latitud 41.500 y longitud 1.875 : 30.01°C
barcelona,2025-08-01,16:30:00,41.5,1.875,29.11,302.26,Temperatura día 2025-08-01 a la hora 16:30:00 de la latitud 41.500 y longitud 1.875 : 29.11°C
barcelona,2025-08-01,17:30:00,41.5,1.875,27.44,300.59,Temperatura día 2025-08-01 a la hora 17:30:00 de la latitud 41.500 y longitud 1.875 : 27.44°C
barcelona,2025-08-01,18:30:00,41.5,1.875,25.08,298.23,Temperatura día 2025-08-01 a la hora 18:30:00 de la latitud 41.500 y longitud 1.875 : 25.08°C
barcelona,2025-08-01,19:30:00,41.5,1.875,23.26,296.41,Temperatura día 2025-08-01 a la hora 19:30:00 de la latitud 41.500 y longitud 1.875 : 23.26°C
barcelona,2025-08-01,20:30:00,41.5,1.875,22.47,295.62,Temperatura día 2025-08-01 a la hora 20:30:00 de la latitud 41.500 y longitud 1.875 : 22.47°C
barcelona,2025-08-01,21:30:00,41.5,1.875,21.95,295.1,Temperatura día 2025-08-01 a la hora 21:30:00 de la latitud 41.500 y longitud 1.875 : 21.95°C
barcelona,2025-08-01,22:30:00,41.5,1.875,21.73,294.88,Temperatura día 2025-08-01 a la hora 22:30:00 de la latitud 41.500 y longitud 1.875 : 21.73°C
barcelona,2025-08-01,23:30:00,41.5,1.875,21.49,294.64,Temperatura día 2025-08-01 a la hora 23:30:00 de la latitud 41.500 y longitud 1.875 : 21.49°C
barcelona,2025-08-02,00:30:00,41.5,1.875,21.26,294.41,Temperatura día 2025-08-02 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 21.26°C
barcelona,2025-08-02,01:30:00,41.5,1.875,21.07,294.22,Temperatura día 2025-08-02 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 21.07°C
barcelona,2025-08-02,02:30:00,41.5,1.875,20.91,294.06,Temperatura día 2025-08-02 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 20.91°C
barcelona,2025-08-02,03:30:00,41.5,1.875,20.83,293.98,Temperatura día 2025-08-02 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 20.83°C
barcelona,2025-08-02,04:30:00,41.5,1.875,20.61,293.76,Temperatura día 2025-08-02 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 20.61°C
barcelona,2025-08-02,05:30:00,41.5,1.875,21.84,294.99,Temperatura día 2025-08-02 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 21.84°C
barcelona,2025-08-02,06:30:00,41.5,1.875,23.68,296.83,Temperatura día 2025-08-02 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 23.68°C
barcelona,2025-08-02,07:30:00,41.5,1.875,24.94,298.09,Temperatura día 2025-08-02 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 24.94°C
barcelona,2025-08-02,08:30:00,41.5,1.875,26.17,299.32,Temperatura día 2025-08-02 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 26.17°C
barcelona,2025-08-02,09:30:00,41.5,1.875,27.19,300.34,Temperatura día 2025-08-02 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 27.19°C
barcelona,2025-08-02,10:30:00,41.5,1.875,28.08,301.23,Temperatura día 2025-08-02 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 28.08°C
barcelona,2025-08-02,11:30:00,41.5,1.875,28.86,302.01,Temperatura día 2025-08-02 a la hora 11:30:00 de la latitud 41.500 y longitud 1.875 : 28.86°C
barcelona,2025-08-02,12:30:00,41.5,1.875,29.44,302.59,Temperatura día 2025-08-02 a la hora 12:30:00 de la latitud 41.500 y longitud 1.875 : 29.44°C
barcelona,2025-08-02,13:30:00,41.5,1.875,29.93,303.08,Temperatura día 2025-08-02 a la hora 13:30:00 de la latitud 41.500 y longitud 1.875 : 29.93°C
barcelona,2025-08-02,14:30:00,41.5,1.875,30.24,303.39,Temperatura día 2025-08-02 a la hora 14:30:00 de la latitud 41.500 y longitud 1.875 : 30.24°C
barcelona,2025-08-02,15:30:00,41.5,1.875,30.03,303.18,Temperatura día 2025-08-02 a la hora 15:30:00 de la latitud 41.500 y longitud 1.875 : 30.03°C
barcelona,2025-08-02,16:30:00,41.5,1.875,28.99,302.14,Temperatura día 2025-08-02 a la hora 16:30:00 de la latitud 41.500 y longitud 1.875 : 28.99°C
barcelona,2025-08-02,17:30:00,41.5,1.875,26.92,300.07,Temperatura día 2025-08-02 a la hora 17:30:00 de la latitud 41.500 y longitud 1.875 : 26.92°C
barcelona,2025-08-02,18:30:00,41.5,1.875,24.44,297.59,Temperatura día 2025-08-02 a la hora 18:30:00 de la latitud 41.500 y longitud 1.875 : 24.44°C
barcelona,2025-08-02,19:30:00,41.5,1.875,22.76,295.91,Temperatura día 2025-08-02 a la hora 19:30:00 de la latitud 41.500 y longitud 1.875 : 22.76°C
barcelona,2025-08-02,20:30:00,41.5,1.875,22.05,295.2,Temperatura día 2025-08-02 a la hora 20:30:00 de la latitud 41.500 y longitud 1.875 : 22.05°C
barcelona,2025-08-02,21:30:00,41.5,1.875,21.95,295.1,Temperatura día 2025-08-02 a la hora 21:30:00 de la latitud 41.500 y longitud 1.875 : 21.95°C
barcelona,2025-08-02,22:30:00,41.5,1.875,21.72,294.87,Temperatura día 2025-08-02 a la hora 22:30:00 de la latitud 41.500 y longitud 1.875 : 21.72°C
barcelona,2025-08-02,23:30:00,41.5,1.875,21.32,294.47,Temperatura día 2025-08-02 a la hora 23:30:00 de la latitud 41.500 y longitud 1.875 : 21.32°C
barcelona,2025-08-03,00:30:00,41.5,1.875,21.1,294.25,Temperatura día 2025-08-03 a la hora 00:30:00 de la latitud 41.500 y longitud 1.875 : 21.10°C
barcelona,2025-08-03,01:30:00,41.5,1.875,21.23,294.38,Temperatura día 2025-08-03 a la hora 01:30:00 de la latitud 41.500 y longitud 1.875 : 21.23°C
barcelona,2025-08-03,02:30:00,41.5,1.875,21.34,294.49,Temperatura día 2025-08-03 a la hora 02:30:00 de la latitud 41.500 y longitud 1.875 : 21.34°C
barcelona,2025-08-03,03:30:00,41.5,1.875,21.15,294.3,Temperatura día 2025-08-03 a la hora 03:30:00 de la latitud 41.500 y longitud 1.875 : 21.15°C
barcelona,2025-08-03,04:30:00,41.5,1.875,20.72,293.87,Temperatura día 2025-08-03 a la hora 04:30:00 de la latitud 41.500 y longitud 1.875 : 20.72°C
barcelona,2025-08-03,05:30:00,41.5,1.875,21.68,294.83,Temperatura día 2025-08-03 a la hora 05:30:00 de la latitud 41.500 y longitud 1.875 : 21.68°C
barcelona,2025-08-03,06:30:00,41.5,1.875,23.13,296.28,Temperatura día 2025-08-03 a la hora 06:30:00 de la latitud 41.500 y longitud 1.875 : 23.13°C
barcelona,2025-08-03,07:30:00,41.5,1.875,24.3,297.45,Temperatura día 2025-08-03 a la hora 07:30:00 de la latitud 41.500 y longitud 1.875 : 24.30°C
barcelona,2025-08-03,08:30:00,41.5,1.875,25.38,298.53,Temperatura día 2025-08-03 a la hora 08:30:00 de la latitud 41.500 y longitud 1.875 : 25.38°C
barcelona,2025-08-03,09:30:00,41.5,1.875,26.41,299.56,Temperatura día 2025-08-03 a la hora 09:30:00 de la latitud 41.500 y longitud 1.875 : 26.41°C
barcelona,2025-08-03,10:30:00,41.5,1.875,27.31,300.46,Temperatura día 2025-08-03 a la hora 10:30:00 de la latitud 41.500 y longitud 1.875 : 27.31°C
